gps-svn69-To-Xian - AER reported in the object's default AER frame
------------------------------------------------------------------
                         Time (UTCG)          Azimuth (deg)    Elevation (deg)     Range (km) 
                  14 Sep 2022 11:12:21.000          332.325            -77.009    23509.002288
                  14 Sep 2022 11:12:22.000          332.319            -77.009    23508.485724
                  14 Sep 2022 11:12:23.000          332.313            -77.010    23507.969242
                  14 Sep 2022 11:12:24.000          332.308            -77.010    23507.452840
                  14 Sep 2022 11:12:25.000          332.302            -77.011    23506.936521
                  14 Sep 2022 11:12:26.000          332.296            -77.011    23506.420282
                  14 Sep 2022 11:12:27.000          332.291            -77.012    23505.904124
                  14 Sep 2022 11:12:28.000          332.285            -77.012    23505.388048
                  14 Sep 2022 11:12:29.000          332.279            -77.013    23504.872053
                  14 Sep 2022 11:12:30.000          332.274            -77.013    23504.356139
                  14 Sep 2022 11:12:31.000          332.268            -77.014    23503.840307
                  14 Sep 2022 11:12:32.000          332.262            -77.014    23503.324556
                  14 Sep 2022 11:12:33.000          332.257            -77.015    23502.808887
                  14 Sep 2022 11:12:34.000          332.251            -77.015    23502.293298
                  14 Sep 2022 11:12:35.000          332.245            -77.016    23501.777791
                  14 Sep 2022 11:12:36.000          332.239            -77.016    23501.262366
                  14 Sep 2022 11:12:37.000          332.234            -77.017    23500.747022
                  14 Sep 2022 11:12:38.000          332.228            -77.017    23500.231760
                  14 Sep 2022 11:12:39.000          332.222            -77.018    23499.716579
                  14 Sep 2022 11:12:40.000          332.217            -77.018    23499.201480
                  14 Sep 2022 11:12:41.000          332.211            -77.019    23498.686462
                  14 Sep 2022 11:12:42.000          332.205            -77.019    23498.171525
                  14 Sep 2022 11:12:43.000          332.200            -77.020    23497.656671
                  14 Sep 2022 11:12:44.000          332.194            -77.020    23497.141897
                  14 Sep 2022 11:12:45.000          332.188            -77.021    23496.627206
                  14 Sep 2022 11:12:46.000          332.183            -77.021    23496.112596
                  14 Sep 2022 11:12:47.000          332.177            -77.022    23495.598067
                  14 Sep 2022 11:12:48.000          332.171            -77.022    23495.083620
                  14 Sep 2022 11:12:49.000          332.165            -77.023    23494.569255
                  14 Sep 2022 11:12:50.000          332.160            -77.023    23494.054972
                  14 Sep 2022 11:12:51.000          332.154            -77.024    23493.540770
                  14 Sep 2022 11:12:52.000          332.148            -77.024    23493.026650
                  14 Sep 2022 11:12:53.000          332.143            -77.025    23492.512612
                  14 Sep 2022 11:12:54.000          332.137            -77.025    23491.998656
                  14 Sep 2022 11:12:55.000          332.131            -77.026    23491.484781
                  14 Sep 2022 11:12:56.000          332.125            -77.026    23490.970988
                  14 Sep 2022 11:12:57.000          332.120            -77.027    23490.457277
                  14 Sep 2022 11:12:58.000          332.114            -77.027    23489.943648
                  14 Sep 2022 11:12:59.000          332.108            -77.028    23489.430100
                  14 Sep 2022 11:13:00.000          332.103            -77.028    23488.916635
                  14 Sep 2022 11:13:01.000          332.097            -77.029    23488.403251
                  14 Sep 2022 11:13:02.000          332.091            -77.029    23487.889949
                  14 Sep 2022 11:13:03.000          332.085            -77.030    23487.376729
                  14 Sep 2022 11:13:04.000          332.080            -77.030    23486.863592
                  14 Sep 2022 11:13:05.000          332.074            -77.031    23486.350536
                  14 Sep 2022 11:13:06.000          332.068            -77.031    23485.837562
                  14 Sep 2022 11:13:07.000          332.063            -77.032    23485.324670
                  14 Sep 2022 11:13:08.000          332.057            -77.032    23484.811860
                  14 Sep 2022 11:13:09.000          332.051            -77.033    23484.299132
                  14 Sep 2022 11:13:10.000          332.045            -77.033    23483.786486
                  14 Sep 2022 11:13:11.000          332.040            -77.034    23483.273922
                  14 Sep 2022 11:13:12.000          332.034            -77.034    23482.761440
                  14 Sep 2022 11:13:13.000          332.028            -77.035    23482.249041
                  14 Sep 2022 11:13:14.000          332.022            -77.035    23481.736723
                  14 Sep 2022 11:13:15.000          332.017            -77.036    23481.224488
                  14 Sep 2022 11:13:16.000          332.011            -77.036    23480.712335
                  14 Sep 2022 11:13:17.000          332.005            -77.037    23480.200263
                  14 Sep 2022 11:13:18.000          332.000            -77.037    23479.688275
                  14 Sep 2022 11:13:19.000          331.994            -77.038    23479.176368
                  14 Sep 2022 11:13:20.000          331.988            -77.038    23478.664544
                  14 Sep 2022 11:13:21.000          331.982            -77.039    23478.152802
                  14 Sep 2022 11:13:22.000          331.977            -77.039    23477.641142
                  14 Sep 2022 11:13:23.000          331.971            -77.040    23477.129564
                  14 Sep 2022 11:13:24.000          331.965            -77.040    23476.618069
                  14 Sep 2022 11:13:25.000          331.959            -77.041    23476.106656
                  14 Sep 2022 11:13:26.000          331.954            -77.041    23475.595325
                  14 Sep 2022 11:13:27.000          331.948            -77.042    23475.084077
                  14 Sep 2022 11:13:28.000          331.942            -77.042    23474.572911
                  14 Sep 2022 11:13:29.000          331.936            -77.043    23474.061827
                  14 Sep 2022 11:13:30.000          331.931            -77.043    23473.550826
                  14 Sep 2022 11:13:31.000          331.925            -77.044    23473.039908
                  14 Sep 2022 11:13:32.000          331.919            -77.044    23472.529071
                  14 Sep 2022 11:13:33.000          331.913            -77.045    23472.018317
                  14 Sep 2022 11:13:34.000          331.908            -77.045    23471.507646
                  14 Sep 2022 11:13:35.000          331.902            -77.046    23470.997057
                  14 Sep 2022 11:13:36.000          331.896            -77.046    23470.486551
                  14 Sep 2022 11:13:37.000          331.890            -77.047    23469.976127
                  14 Sep 2022 11:13:38.000          331.885            -77.047    23469.465786
                  14 Sep 2022 11:13:39.000          331.879            -77.048    23468.955528
                  14 Sep 2022 11:13:40.000          331.873            -77.049    23468.445352
                  14 Sep 2022 11:13:41.000          331.867            -77.049    23467.935258
                  14 Sep 2022 11:13:42.000          331.862            -77.050    23467.425247
                  14 Sep 2022 11:13:43.000          331.856            -77.050    23466.915319
                  14 Sep 2022 11:13:44.000          331.850            -77.051    23466.405474
                  14 Sep 2022 11:13:45.000          331.844            -77.051    23465.895711
                  14 Sep 2022 11:13:46.000          331.839            -77.052    23465.386031
                  14 Sep 2022 11:13:47.000          331.833            -77.052    23464.876434
                  14 Sep 2022 11:13:48.000          331.827            -77.053    23464.366919
                  14 Sep 2022 11:13:49.000          331.821            -77.053    23463.857487
                  14 Sep 2022 11:13:50.000          331.816            -77.054    23463.348138
                  14 Sep 2022 11:13:51.000          331.810            -77.054    23462.838872
                  14 Sep 2022 11:13:52.000          331.804            -77.055    23462.329688
                  14 Sep 2022 11:13:53.000          331.798            -77.055    23461.820587
                  14 Sep 2022 11:13:54.000          331.792            -77.056    23461.311570
                  14 Sep 2022 11:13:55.000          331.787            -77.056    23460.802635
                  14 Sep 2022 11:13:56.000          331.781            -77.057    23460.293783
                  14 Sep 2022 11:13:57.000          331.775            -77.057    23459.785013
                  14 Sep 2022 11:13:58.000          331.769            -77.058    23459.276327
                  14 Sep 2022 11:13:59.000          331.764            -77.058    23458.767724
                  14 Sep 2022 11:14:00.000          331.758            -77.059    23458.259203
                  14 Sep 2022 11:14:01.000          331.752            -77.059    23457.750766
                  14 Sep 2022 11:14:02.000          331.746            -77.060    23457.242412
                  14 Sep 2022 11:14:03.000          331.740            -77.060    23456.734140
                  14 Sep 2022 11:14:04.000          331.735            -77.061    23456.225952
                  14 Sep 2022 11:14:05.000          331.729            -77.061    23455.717847
                  14 Sep 2022 11:14:06.000          331.723            -77.062    23455.209824
                  14 Sep 2022 11:14:07.000          331.717            -77.062    23454.701885
                  14 Sep 2022 11:14:08.000          331.712            -77.063    23454.194029
                  14 Sep 2022 11:14:09.000          331.706            -77.063    23453.686256
                  14 Sep 2022 11:14:10.000          331.700            -77.064    23453.178566
                  14 Sep 2022 11:14:11.000          331.694            -77.064    23452.670959
                  14 Sep 2022 11:14:12.000          331.688            -77.065    23452.163436
                  14 Sep 2022 11:14:13.000          331.683            -77.065    23451.655995
                  14 Sep 2022 11:14:14.000          331.677            -77.066    23451.148638
                  14 Sep 2022 11:14:15.000          331.671            -77.066    23450.641364
                  14 Sep 2022 11:14:16.000          331.665            -77.067    23450.134174
                  14 Sep 2022 11:14:17.000          331.659            -77.067    23449.627066
