       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
15 Sep 2022 03:19:00.000             -8861.929272             17801.265163             18343.568256
15 Sep 2022 03:20:00.000             -8984.608134             17848.142311             18235.160333
15 Sep 2022 03:21:00.000             -9106.397007             17895.137196             18125.430633
15 Sep 2022 03:22:00.000             -9227.288267             17942.239205             18014.386821
15 Sep 2022 03:23:00.000             -9347.274424             17989.437646             17902.036658
15 Sep 2022 03:24:00.000             -9466.348124             18036.721752             17788.387996
15 Sep 2022 03:25:00.000             -9584.502149             18084.080678             17673.448781
15 Sep 2022 03:26:00.000             -9701.729418             18131.503510             17557.227050
15 Sep 2022 03:27:00.000             -9818.022990             18178.979258             17439.730934
15 Sep 2022 03:28:00.000             -9933.376064             18226.496865             17320.968655
15 Sep 2022 03:29:00.000            -10047.781978             18274.045205             17200.948525
15 Sep 2022 03:30:00.000            -10161.234211             18321.613085             17079.678948
15 Sep 2022 03:31:00.000            -10273.726386             18369.189250             16957.168418
15 Sep 2022 03:32:00.000            -10385.252268             18416.762380             16833.425518
15 Sep 2022 03:33:00.000            -10495.805766             18464.321096             16708.458921
15 Sep 2022 03:34:00.000            -10605.380934             18511.853960             16582.277391
15 Sep 2022 03:35:00.000            -10713.971971             18559.349474             16454.889777
15 Sep 2022 03:36:00.000            -10821.573224             18606.796090             16326.305018
15 Sep 2022 03:37:00.000            -10928.179185             18654.182203             16196.532142
15 Sep 2022 03:38:00.000            -11033.784495             18701.496158             16065.580262
15 Sep 2022 03:39:00.000            -11138.383942             18748.726250             15933.458578
15 Sep 2022 03:40:00.000            -11241.972467             18795.860727             15800.176378
15 Sep 2022 03:41:00.000            -11344.545157             18842.887791             15665.743033
15 Sep 2022 03:42:00.000            -11446.097252             18889.795602             15530.168003
15 Sep 2022 03:43:00.000            -11546.624141             18936.572275             15393.460829
15 Sep 2022 03:44:00.000            -11646.121367             18983.205888             15255.631140
15 Sep 2022 03:45:00.000            -11744.584624             19029.684481             15116.688645
15 Sep 2022 03:46:00.000            -11842.009759             19075.996057             14976.643139
15 Sep 2022 03:47:00.000            -11938.392773             19122.128586             14835.504499
15 Sep 2022 03:48:00.000            -12033.729822             19168.070006             14693.282685
15 Sep 2022 03:49:00.000            -12128.017213             19213.808226             14549.987737
15 Sep 2022 03:50:00.000            -12221.251412             19259.331124             14405.629779
15 Sep 2022 03:51:00.000            -12313.429038             19304.626557             14260.219012
15 Sep 2022 03:52:00.000            -12404.546866             19349.682355             14113.765722
15 Sep 2022 03:53:00.000            -12494.601828             19394.486327             13966.280270
15 Sep 2022 03:54:00.000            -12583.591012             19439.026263             13817.773098
15 Sep 2022 03:55:00.000            -12671.511662             19483.289933             13668.254727
15 Sep 2022 03:56:00.000            -12758.361182             19527.265095             13517.735757
15 Sep 2022 03:57:00.000            -12844.137130             19570.939490             13366.226861
15 Sep 2022 03:58:00.000            -12928.837224             19614.300850             13213.738794
15 Sep 2022 03:59:00.000            -13012.459340             19657.336897             13060.282385
15 Sep 2022 04:00:00.000            -13095.001512             19700.035344             12905.868537

       Time (UTCG)          gps-03_svn69 - x (km)    gps-03_svn69 - y (km)    gps-03_svn69 - z (km)
------------------------    ---------------------    ---------------------    ---------------------
14 Sep 2022 10:28:00.000             15472.510926               971.522778             21423.645770
14 Sep 2022 10:29:00.000             15408.605452              1123.696481             21462.626606
14 Sep 2022 10:30:00.000             15345.133341              1276.361888             21499.942132
14 Sep 2022 10:31:00.000             15282.102596              1429.506252             21535.589515
14 Sep 2022 10:32:00.000             15219.521082              1583.116731             21569.566055
14 Sep 2022 10:33:00.000             15157.396525              1737.180387             21601.869181
14 Sep 2022 10:34:00.000             15095.736512              1891.684191             21632.496456
14 Sep 2022 10:35:00.000             15034.548490              2046.615022             21661.445573
14 Sep 2022 10:36:00.000             14973.839762              2201.959673             21688.714358
14 Sep 2022 10:37:00.000             14913.617490              2357.704849             21714.300769
14 Sep 2022 10:38:00.000             14853.888691              2513.837172             21738.202898
14 Sep 2022 10:39:00.000             14794.660235              2670.343179             21760.418965
14 Sep 2022 10:40:00.000             14735.938846              2827.209330             21780.947327
14 Sep 2022 10:41:00.000             14677.731102              2984.422007             21799.786473
14 Sep 2022 10:42:00.000             14620.043429              3141.967514             21816.935021
14 Sep 2022 10:43:00.000             14562.882106              3299.832084             21832.391727
14 Sep 2022 10:44:00.000             14506.253259              3458.001877             21846.155477
14 Sep 2022 10:45:00.000             14450.162863              3616.462984             21858.225291
14 Sep 2022 10:46:00.000             14394.616741              3775.201428             21868.600320
14 Sep 2022 10:47:00.000             14339.620560              3934.203169             21877.279851
14 Sep 2022 10:48:00.000             14285.179835              4093.454103             21884.263302
14 Sep 2022 10:49:00.000             14231.299923              4252.940066             21889.550226
14 Sep 2022 10:50:00.000             14177.986025              4412.646835             21893.140307
14 Sep 2022 10:51:00.000             14125.243187              4572.560132             21895.033364
14 Sep 2022 10:52:00.000             14073.076295              4732.665625             21895.229348
14 Sep 2022 10:53:00.000             14021.490076              4892.948929             21893.728344
14 Sep 2022 10:54:00.000             13970.489098              5053.395612             21890.530568
14 Sep 2022 10:55:00.000             13920.077771              5213.991194             21885.636371
14 Sep 2022 10:56:00.000             13870.260340              5374.721150             21879.046237
14 Sep 2022 10:57:00.000             13821.040892              5535.570912             21870.760782
14 Sep 2022 10:58:00.000             13772.423351              5696.525874             21860.780756
14 Sep 2022 10:59:00.000             13724.411476              5857.571391             21849.107039
14 Sep 2022 11:00:00.000             13677.008867              6018.692782             21835.740646
14 Sep 2022 11:01:00.000             13630.218957              6179.875333             21820.682724
14 Sep 2022 11:02:00.000             13584.045016              6341.104299             21803.934552
14 Sep 2022 11:03:00.000             13538.490150              6502.364909             21785.497542
14 Sep 2022 11:04:00.000             13493.557298              6663.642362             21765.373236
14 Sep 2022 11:05:00.000             13449.249235              6824.921835             21743.563311
14 Sep 2022 11:06:00.000             13405.568570              6986.188485             21720.069574
14 Sep 2022 11:07:00.000             13362.517746              7147.427446             21694.893962
14 Sep 2022 11:08:00.000             13320.099039              7308.623839             21668.038546
14 Sep 2022 11:09:00.000             13278.314557              7469.762768             21639.505528
14 Sep 2022 11:10:00.000             13237.166244              7630.829327             21609.297239
14 Sep 2022 11:11:00.000             13196.655875              7791.808599             21577.416142
14 Sep 2022 11:12:00.000             13156.785057              7952.685659             21543.864830
14 Sep 2022 11:13:00.000             13117.555231              8113.445578             21508.646028
14 Sep 2022 11:14:00.000             13078.967669              8274.073425             21471.762588
14 Sep 2022 11:15:00.000             13041.023476              8434.554267             21433.217493
14 Sep 2022 11:16:00.000             13003.723589              8594.873173             21393.013857
14 Sep 2022 11:17:00.000             12967.068777              8755.015219             21351.154921
14 Sep 2022 11:18:00.000             12931.059642              8914.965486             21307.644056
14 Sep 2022 11:19:00.000             12895.696617              9074.709063             21262.484761
14 Sep 2022 11:20:00.000             12860.979968              9234.231052             21215.680663
14 Sep 2022 11:21:00.000             12826.909793              9393.516569             21167.235519
14 Sep 2022 11:22:00.000             12793.486023              9552.550746             21117.153209
14 Sep 2022 11:23:00.000             12760.708420              9711.318732             21065.437746
14 Sep 2022 11:24:00.000             12728.576581              9869.805700             21012.093265
14 Sep 2022 11:25:00.000             12697.089936             10027.996843             20957.124030
14 Sep 2022 11:26:00.000             12666.247746             10185.877382             20900.534430
14 Sep 2022 11:27:00.000             12636.049107             10343.432565             20842.328981
14 Sep 2022 11:28:00.000             12606.492950             10500.647669             20782.512323
14 Sep 2022 11:29:00.000             12577.578038             10657.508005             20721.089221
14 Sep 2022 11:30:00.000             12549.302970             10813.998919             20658.064564
14 Sep 2022 11:31:00.000             12521.666180             10970.105794             20593.443368
14 Sep 2022 11:32:00.000             12494.665936             11125.814052             20527.230768
14 Sep 2022 11:33:00.000             12468.300344             11281.109157             20459.432025
14 Sep 2022 11:34:00.000             12442.567345             11435.976617             20390.052524
14 Sep 2022 11:35:00.000             12417.464717             11590.401987             20319.097767
14 Sep 2022 11:36:00.000             12392.990075             11744.370868             20246.573384
14 Sep 2022 11:37:00.000             12369.140874             11897.868917             20172.485122
14 Sep 2022 11:38:00.000             12345.914404             12050.881839             20096.838850
14 Sep 2022 11:39:00.000             12323.307798             12203.395397             20019.640558
14 Sep 2022 11:40:00.000             12301.318026             12355.395411             19940.896353
14 Sep 2022 11:41:00.000             12279.941902             12506.867760             19860.612465
14 Sep 2022 11:42:00.000             12259.176077             12657.798388             19778.795239
14 Sep 2022 11:43:00.000             12239.017047             12808.173300             19695.451142
14 Sep 2022 11:44:00.000             12219.461150             12957.978569             19610.586753
14 Sep 2022 11:45:00.000             12200.504568             13107.200336             19524.208775
14 Sep 2022 11:46:00.000             12182.143327             13255.824814             19436.324020
14 Sep 2022 11:47:00.000             12164.373298             13403.838287             19346.939422
14 Sep 2022 11:48:00.000             12147.190200             13551.227115             19256.062026
14 Sep 2022 11:49:00.000             12130.589598             13697.977737             19163.698995
14 Sep 2022 11:50:00.000             12114.566904             13844.076668             19069.857602
14 Sep 2022 11:51:00.000             12099.117380             13989.510507             18974.545237
14 Sep 2022 11:52:00.000             12084.236140             14134.265936             18877.769402
14 Sep 2022 11:53:00.000             12069.918145             14278.329721             18779.537708
14 Sep 2022 11:54:00.000             12056.158212             14421.688719             18679.857882
14 Sep 2022 11:55:00.000             12042.951010             14564.329873             18578.737759
14 Sep 2022 11:56:00.000             12030.291061             14706.240220             18476.185285
14 Sep 2022 11:57:00.000             12018.172745             14847.406891             18372.208515
14 Sep 2022 11:58:00.000             12006.590295             14987.817111             18266.815613
14 Sep 2022 11:59:00.000             11995.537806             15127.458203             18160.014852
14 Sep 2022 12:00:00.000             11985.009230             15266.317592             18051.814612
14 Sep 2022 12:01:00.000             11974.998378             15404.382801             17942.223377
14 Sep 2022 12:02:00.000             11965.498925             15541.641460             17831.249742
14 Sep 2022 12:03:00.000             11956.504408             15678.081302             17718.902404
14 Sep 2022 12:04:00.000             11948.008226             15813.690168             17605.190165
14 Sep 2022 12:05:00.000             11940.003648             15948.456010             17490.121930
14 Sep 2022 12:06:00.000             11932.483804             16082.366887             17373.706710
14 Sep 2022 12:07:00.000             11925.441698             16215.410976             17255.953615
14 Sep 2022 12:08:00.000             11918.870200             16347.576564             17136.871858
14 Sep 2022 12:09:00.000             11912.762051             16478.852058             17016.470755
14 Sep 2022 12:10:00.000             11907.109866             16609.225980             16894.759717
14 Sep 2022 12:11:00.000             11901.906134             16738.686976             16771.748259
14 Sep 2022 12:12:00.000             11897.143218             16867.223810             16647.445992
14 Sep 2022 12:13:00.000             11892.813360             16994.825371             16521.862625
14 Sep 2022 12:14:00.000             11888.908677             17121.480674             16395.007964
14 Sep 2022 12:15:00.000             11885.421171             17247.178860             16266.891912
14 Sep 2022 12:16:00.000             11882.342721             17371.909198             16137.524466
14 Sep 2022 12:17:00.000             11879.665091             17495.661087             16006.915719
14 Sep 2022 12:18:00.000             11877.379932             17618.424058             15875.075854
14 Sep 2022 12:19:00.000             11875.478779             17740.187776             15742.015151
14 Sep 2022 12:20:00.000             11873.953054             17860.942040             15607.743981
14 Sep 2022 12:21:00.000             11872.794073             17980.676786             15472.272803
14 Sep 2022 12:22:00.000             11871.993040             18099.382086             15335.612170
14 Sep 2022 12:23:00.000             11871.541054             18217.048154             15197.772722
14 Sep 2022 12:24:00.000             11871.429109             18333.665343             15058.765189
14 Sep 2022 12:25:00.000             11871.648094             18449.224147             14918.600387
14 Sep 2022 12:26:00.000             11872.188798             18563.715208             14777.289221
14 Sep 2022 12:27:00.000             11873.041912             18677.129308             14634.842679
14 Sep 2022 12:28:00.000             11874.198025             18789.457378             14491.271837
14 Sep 2022 12:29:00.000             11875.647634             18900.690496             14346.587852
14 Sep 2022 12:30:00.000             11877.381140             19010.819891             14200.801967
14 Sep 2022 12:31:00.000             11879.388852             19119.836939             14053.925505
14 Sep 2022 12:32:00.000             11881.660989             19227.733169             13905.969871
14 Sep 2022 12:33:00.000             11884.187680             19334.500263             13756.946552
14 Sep 2022 12:34:00.000             11886.958969             19440.130058             13606.867112
14 Sep 2022 12:35:00.000             11889.964815             19544.614544             13455.743195
14 Sep 2022 12:36:00.000             11893.195093             19647.945868             13303.586522
14 Sep 2022 12:37:00.000             11896.639599             19750.116336             13150.408892
14 Sep 2022 12:38:00.000             11900.288050             19851.118410             12996.222177
14 Sep 2022 12:39:00.000             11904.130085             19950.944714             12841.038327
14 Sep 2022 12:40:00.000             11908.155268             20049.588031             12684.869364
14 Sep 2022 12:41:00.000             11912.353092             20147.041306             12527.727383
14 Sep 2022 12:42:00.000             11916.712977             20243.297648             12369.624551
14 Sep 2022 12:43:00.000             11921.224277             20338.350328             12210.573105
14 Sep 2022 12:44:00.000             11925.876276             20432.192782             12050.585355
14 Sep 2022 12:45:00.000             11930.658195             20524.818612             11889.673676
14 Sep 2022 12:46:00.000             11935.559193             20616.221586             11727.850514
14 Sep 2022 12:47:00.000             11940.568367             20706.395640             11565.128380
14 Sep 2022 12:48:00.000             11945.674757             20795.334875             11401.519852
14 Sep 2022 12:49:00.000             11950.867346             20883.033565             11237.037574
14 Sep 2022 12:50:00.000             11956.135062             20969.486151             11071.694252
14 Sep 2022 12:51:00.000             11961.466782             21054.687245             10905.502655
14 Sep 2022 12:52:00.000             11966.851332             21138.631630             10738.475616
14 Sep 2022 12:53:00.000             11972.277492             21221.314261             10570.626027
14 Sep 2022 12:54:00.000             11977.733994             21302.730265             10401.966841
14 Sep 2022 12:55:00.000             11983.209528             21382.874942             10232.511070
14 Sep 2022 12:56:00.000             11988.692742             21461.743765             10062.271783
14 Sep 2022 12:57:00.000             11994.172244             21539.332383              9891.262107
14 Sep 2022 12:58:00.000             11999.636607             21615.636618              9719.495225
14 Sep 2022 12:59:00.000             12005.074367             21690.652467              9546.984372
14 Sep 2022 13:00:00.000             12010.474028             21764.376105              9373.742840
14 Sep 2022 13:01:00.000             12015.824064             21836.803879              9199.783974
14 Sep 2022 13:02:00.000             12021.112921             21907.932317              9025.121167
14 Sep 2022 13:03:00.000             12026.329017             21977.758121              8849.767866
14 Sep 2022 13:04:00.000             12031.460749             22046.278170              8673.737567
14 Sep 2022 13:05:00.000             12036.496488             22113.489523              8497.043814
14 Sep 2022 13:06:00.000             12041.424590             22179.389416              8319.700198
14 Sep 2022 13:07:00.000             12046.233391             22243.975261              8141.720357
14 Sep 2022 13:08:00.000             12050.911214             22307.244651              7963.117975
14 Sep 2022 13:09:00.000             12055.446366             22369.195356              7783.906780
14 Sep 2022 13:10:00.000             12059.827146             22429.825327              7604.100542
14 Sep 2022 13:11:00.000             12064.041844             22489.132690              7423.713074
14 Sep 2022 13:12:00.000             12068.078744             22547.115754              7242.758232
14 Sep 2022 13:13:00.000             12071.926126             22603.773005              7061.249909
14 Sep 2022 13:14:00.000             12075.572266             22659.103108              6879.202038
14 Sep 2022 13:15:00.000             12079.005445             22713.104909              6696.628591
14 Sep 2022 13:16:00.000             12082.213943             22765.777431              6513.543575
14 Sep 2022 13:17:00.000             12085.186045             22817.119878              6329.961035
14 Sep 2022 13:18:00.000             12087.910047             22867.131631              6145.895048
14 Sep 2022 13:19:00.000             12090.374250             22915.812253              5961.359726
14 Sep 2022 13:20:00.000             12092.566969             22963.161484              5776.369215
14 Sep 2022 13:21:00.000             12094.476531             23009.179242              5590.937689
14 Sep 2022 13:22:00.000             12096.091282             23053.865625              5405.079355
14 Sep 2022 13:23:00.000             12097.399584             23097.220910              5218.808448
14 Sep 2022 13:24:00.000             12098.389819             23139.245549              5032.139232
14 Sep 2022 13:25:00.000             12099.050394             23179.940176              4845.085997
14 Sep 2022 13:26:00.000             12099.369739             23219.305600              4657.663059
14 Sep 2022 13:27:00.000             12099.336312             23257.342807              4469.884761
14 Sep 2022 13:28:00.000             12098.938599             23294.052961              4281.765466
14 Sep 2022 13:29:00.000             12098.165119             23329.437402              4093.319563
14 Sep 2022 13:30:00.000             12097.004424             23363.497646              3904.561462
14 Sep 2022 13:31:00.000             12095.445102             23396.235386              3715.505592
14 Sep 2022 13:32:00.000             12093.475779             23427.652488              3526.166401
14 Sep 2022 13:33:00.000             12091.085120             23457.750994              3336.558359
14 Sep 2022 13:34:00.000             12088.261834             23486.533120              3146.695950
14 Sep 2022 13:35:00.000             12084.994674             23514.001256              2956.593673
14 Sep 2022 13:36:00.000             12081.272439             23540.157963              2766.266046
14 Sep 2022 13:37:00.000             12077.083977             23565.005977              2575.727599
14 Sep 2022 13:38:00.000             12072.418187             23588.548203              2384.992872
14 Sep 2022 13:39:00.000             12067.264021             23610.787721              2194.076422
14 Sep 2022 13:40:00.000             12061.610485             23631.727778              2002.992813
14 Sep 2022 13:41:00.000             12055.446645             23651.371791              1811.756619
14 Sep 2022 13:42:00.000             12048.761623             23669.723347              1620.382422
14 Sep 2022 13:43:00.000             12041.544604             23686.786202              1428.884815
14 Sep 2022 13:44:00.000             12033.784836             23702.564276              1237.278392
14 Sep 2022 13:45:00.000             12025.471633             23717.061659              1045.577755
14 Sep 2022 13:46:00.000             12016.594375             23730.282604               853.797510
14 Sep 2022 13:47:00.000             12007.142513             23742.231531               661.952265
14 Sep 2022 13:48:00.000             11997.105570             23752.913022               470.056631
14 Sep 2022 13:49:00.000             11986.473140             23762.331823               278.125220
14 Sep 2022 13:50:00.000             11975.234896             23770.492841                86.172640
14 Sep 2022 13:51:00.000             11963.380585             23777.401145              -105.786497
14 Sep 2022 13:52:00.000             11950.900037             23783.061962              -297.737584
14 Sep 2022 13:53:00.000             11937.783159             23787.480681              -489.666020
14 Sep 2022 13:54:00.000             11924.019947             23790.662846              -681.557204
14 Sep 2022 13:55:00.000             11909.600477             23792.614158              -873.396545
14 Sep 2022 13:56:00.000             11894.514916             23793.340474             -1065.169456
14 Sep 2022 13:57:00.000             11878.753518             23792.847807             -1256.861359
14 Sep 2022 13:58:00.000             11862.306628             23791.142321             -1448.457685
14 Sep 2022 13:59:00.000             11845.164686             23788.230332             -1639.943875
14 Sep 2022 14:00:00.000             11827.318224             23784.118310             -1831.305382
14 Sep 2022 14:01:00.000             11808.757872             23778.812869             -2022.527669
14 Sep 2022 14:02:00.000             11789.474359             23772.320777             -2213.596216
14 Sep 2022 14:03:00.000             11769.458512             23764.648946             -2404.496513
14 Sep 2022 14:04:00.000             11748.701262             23755.804433             -2595.214069
14 Sep 2022 14:05:00.000             11727.193643             23745.794443             -2785.734409
14 Sep 2022 14:06:00.000             11704.926795             23734.626319             -2976.043073
14 Sep 2022 14:07:00.000             11681.891963             23722.307550             -3166.125623
14 Sep 2022 14:08:00.000             11658.080503             23708.845763             -3355.967639
14 Sep 2022 14:09:00.000             11633.483881             23694.248725             -3545.554722
14 Sep 2022 14:10:00.000             11608.093677             23678.524338             -3734.872495
14 Sep 2022 14:11:00.000             11581.901581             23661.680642             -3923.906604
14 Sep 2022 14:12:00.000             11554.899402             23643.725811             -4112.642719
14 Sep 2022 14:13:00.000             11527.079064             23624.668152             -4301.066535
14 Sep 2022 14:14:00.000             11498.432612             23604.516102             -4489.163773
14 Sep 2022 14:15:00.000             11468.952210             23583.278230             -4676.920181
14 Sep 2022 14:16:00.000             11438.630143             23560.963231             -4864.321535
14 Sep 2022 14:17:00.000             11407.458822             23537.579928             -5051.353642
14 Sep 2022 14:18:00.000             11375.430779             23513.137268             -5238.002336
14 Sep 2022 14:19:00.000             11342.538677             23487.644322             -5424.253484
14 Sep 2022 14:20:00.000             11308.775304             23461.110282             -5610.092987
14 Sep 2022 14:21:00.000             11274.133578             23433.544462             -5795.506777
14 Sep 2022 14:22:00.000             11238.606547             23404.956291             -5980.480821
14 Sep 2022 14:23:00.000             11202.187394             23375.355316             -6165.001121
14 Sep 2022 14:24:00.000             11164.869432             23344.751202             -6349.053716
14 Sep 2022 14:25:00.000             11126.646112             23313.153721             -6532.624684
14 Sep 2022 14:26:00.000             11087.511019             23280.572763             -6715.700138
14 Sep 2022 14:27:00.000             11047.457876             23247.018321             -6898.266232
14 Sep 2022 14:28:00.000             11006.480546             23212.500502             -7080.309162
14 Sep 2022 14:29:00.000             10964.573032             23177.029514             -7261.815164
14 Sep 2022 14:30:00.000             10921.729477             23140.615671             -7442.770516
14 Sep 2022 14:31:00.000             10877.944169             23103.269391             -7623.161541
14 Sep 2022 14:32:00.000             10833.211536             23065.001190             -7802.974604
14 Sep 2022 14:33:00.000             10787.526155             23025.821684             -7982.196119
14 Sep 2022 14:34:00.000             10740.882748             22985.741583             -8160.812542
14 Sep 2022 14:35:00.000             10693.276182             22944.771696             -8338.810381
14 Sep 2022 14:36:00.000             10644.701476             22902.922921             -8516.176190
14 Sep 2022 14:37:00.000             10595.153795             22860.206249             -8692.896571
14 Sep 2022 14:38:00.000             10544.628457             22816.632760             -8868.958179
14 Sep 2022 14:39:00.000             10493.120930             22772.213619             -9044.347719
14 Sep 2022 14:40:00.000             10440.626835             22726.960078             -9219.051949
14 Sep 2022 14:41:00.000             10387.141948             22680.883471             -9393.057678
14 Sep 2022 14:42:00.000             10332.662196             22633.995213             -9566.351773
14 Sep 2022 14:43:00.000             10277.183665             22586.306799             -9738.921152
14 Sep 2022 14:44:00.000             10220.702594             22537.829800             -9910.752792
14 Sep 2022 14:45:00.000             10163.215382             22488.575861            -10081.833725
14 Sep 2022 14:46:00.000             10104.718584             22438.556702            -10252.151043
14 Sep 2022 14:47:00.000             10045.208915             22387.784113            -10421.691895
14 Sep 2022 14:48:00.000              9984.683248             22336.269951            -10590.443490
       Time (UTCG)          gps-01_svn63 - x (km)    gps-01_svn63 - y (km)    gps-01_svn63 - z (km)
14 Sep 2022 18:49:00.000            -20692.998217             12133.313163            -11406.047469
14 Sep 2022 18:50:00.000            -20778.980903             12138.368524            -11240.718411
14 Sep 2022 18:51:00.000            -20863.725672             12143.473775            -11074.528511
14 Sep 2022 18:52:00.000            -20947.227081             12148.617657            -10907.490397
14 Sep 2022 18:53:00.000            -21029.479854             12153.788860            -10739.616764
14 Sep 2022 18:54:00.000            -21110.478886             12158.976026            -10570.920373
14 Sep 2022 18:55:00.000            -21190.219241             12164.167754            -10401.414052
14 Sep 2022 18:56:00.000            -21268.696155             12169.352598            -10231.110695
14 Sep 2022 18:57:00.000            -21345.905034             12174.519074            -10060.023259
14 Sep 2022 18:58:00.000            -21421.841458             12179.655657             -9888.164764
14 Sep 2022 18:59:00.000            -21496.501178             12184.750786             -9715.548293
14 Sep 2022 19:00:00.000            -21569.880120             12189.792869             -9542.186990
14 Sep 2022 19:01:00.000            -21641.974383             12194.770277             -9368.094059
14 Sep 2022 19:02:00.000            -21712.780241             12199.671357             -9193.282763
14 Sep 2022 19:03:00.000            -21782.294143             12204.484423             -9017.766425
14 Sep 2022 19:04:00.000            -21850.512713             12209.197767             -8841.558423
14 Sep 2022 19:05:00.000            -21917.432753             12213.799658             -8664.672193
14 Sep 2022 19:06:00.000            -21983.051238             12218.278344             -8487.121225
14 Sep 2022 19:07:00.000            -22047.365323             12222.622052             -8308.919064
14 Sep 2022 19:08:00.000            -22110.372338             12226.818995             -8130.079309
14 Sep 2022 19:09:00.000            -22172.069792             12230.857373             -7950.615609
14 Sep 2022 19:10:00.000            -22232.455372             12234.725371             -7770.541666
14 Sep 2022 19:11:00.000            -22291.526942             12238.411166             -7589.871232
14 Sep 2022 19:12:00.000            -22349.282545             12241.902928             -7408.618107
14 Sep 2022 19:13:00.000            -22405.720402             12245.188822             -7226.796141
14 Sep 2022 19:14:00.000            -22460.838913             12248.257010             -7044.419228
14 Sep 2022 19:15:00.000            -22514.636658             12251.095651             -6861.501312
14 Sep 2022 19:16:00.000            -22567.112396             12253.692910             -6678.056378
14 Sep 2022 19:17:00.000            -22618.265062             12256.036953             -6494.098457
14 Sep 2022 19:18:00.000            -22668.093775             12258.115954             -6309.641623
14 Sep 2022 19:19:00.000            -22716.597831             12259.918093             -6124.699991
14 Sep 2022 19:20:00.000            -22763.776703             12261.431563             -5939.287715
14 Sep 2022 19:21:00.000            -22809.630048             12262.644569             -5753.418992
14 Sep 2022 19:22:00.000            -22854.157699             12263.545332             -5567.108055
14 Sep 2022 19:23:00.000            -22897.359668             12264.122090             -5380.369175
14 Sep 2022 19:24:00.000            -22939.236149             12264.363101             -5193.216660
14 Sep 2022 19:25:00.000            -22979.787511             12264.256645             -5005.664851
14 Sep 2022 19:26:00.000            -23019.014305             12263.791027             -4817.728126
14 Sep 2022 19:27:00.000            -23056.917258             12262.954578             -4629.420894
14 Sep 2022 19:28:00.000            -23093.497277             12261.735656             -4440.757597
14 Sep 2022 19:29:00.000            -23128.755446             12260.122655             -4251.752707
14 Sep 2022 19:30:00.000            -23162.693028             12258.103997             -4062.420725
14 Sep 2022 19:31:00.000            -23195.311463             12255.668142             -3872.776183
14 Sep 2022 19:32:00.000            -23226.612366             12252.803589             -3682.833637
14 Sep 2022 19:33:00.000            -23256.597531             12249.498875             -3492.607673
14 Sep 2022 19:34:00.000            -23285.268929             12245.742580             -3302.112899
14 Sep 2022 19:35:00.000            -23312.628703             12241.523328             -3111.363949
14 Sep 2022 19:36:00.000            -23338.679176             12236.829792             -2920.375479
14 Sep 2022 19:37:00.000            -23363.422842             12231.650691             -2729.162167
14 Sep 2022 19:38:00.000            -23386.862372             12225.974796             -2537.738712
14 Sep 2022 19:39:00.000            -23409.000610             12219.790933             -2346.119831
14 Sep 2022 19:40:00.000            -23429.840572             12213.087981             -2154.320262
14 Sep 2022 19:41:00.000            -23449.385447             12205.854878             -1962.354757
14 Sep 2022 19:42:00.000            -23467.638598             12198.080622             -1770.238087
14 Sep 2022 19:43:00.000            -23484.603557             12189.754272             -1577.985036
14 Sep 2022 19:44:00.000            -23500.284026             12180.864953             -1385.610403
14 Sep 2022 19:45:00.000            -23514.683880             12171.401855             -1193.128998
14 Sep 2022 19:46:00.000            -23527.807159             12161.354235             -1000.555644
14 Sep 2022 19:47:00.000            -23539.658073             12150.711424              -807.905173
14 Sep 2022 19:48:00.000            -23550.241001             12139.462822              -615.192428
14 Sep 2022 19:49:00.000            -23559.560486             12127.597907              -422.432257
14 Sep 2022 19:50:00.000            -23567.621239             12115.106232              -229.639519
14 Sep 2022 19:51:00.000            -23574.428133             12101.977429               -36.829073
14 Sep 2022 19:52:00.000            -23579.986206             12088.201211               155.984212
14 Sep 2022 19:53:00.000            -23584.300661             12073.767374               348.785467
14 Sep 2022 19:54:00.000            -23587.376861             12058.665801               541.559819
14 Sep 2022 19:55:00.000            -23589.220328             12042.886458               734.292397
14 Sep 2022 19:56:00.000            -23589.836747             12026.419404               926.968327
14 Sep 2022 19:57:00.000            -23589.231960             12009.254787              1119.572738
14 Sep 2022 19:58:00.000            -23587.411967             11991.382848              1312.090761
14 Sep 2022 19:59:00.000            -23584.382925             11972.793925              1504.507531
14 Sep 2022 20:00:00.000            -23580.151146             11953.478450              1696.808189
14 Sep 2022 20:01:00.000            -23574.723095             11933.426956              1888.977879
14 Sep 2022 20:02:00.000            -23568.105393             11912.630076              2081.001755
14 Sep 2022 20:03:00.000            -23560.304809             11891.078546              2272.864980
14 Sep 2022 20:04:00.000            -23551.328264             11868.763206              2464.552724
14 Sep 2022 20:05:00.000            -23541.182830             11845.675004              2656.050169
14 Sep 2022 20:06:00.000            -23529.875724             11821.804994              2847.342509
14 Sep 2022 20:07:00.000            -23517.414311             11797.144342              3038.414952
14 Sep 2022 20:08:00.000            -23503.806102             11771.684326              3229.252720
14 Sep 2022 20:09:00.000            -23489.058749             11745.416335              3419.841048
14 Sep 2022 20:10:00.000            -23473.180049             11718.331876              3610.165192
14 Sep 2022 20:11:00.000            -23456.177939             11690.422574              3800.210422
14 Sep 2022 20:12:00.000            -23438.060495             11661.680171              3989.962030
14 Sep 2022 20:13:00.000            -23418.835932             11632.096529              4179.405325
